fffffb4380	0002546d5c
ff84af3ebe	fff56aec75
00d6160cda	00953b83b4
00bd06a380	ffe9630099
ffc8c18167	ff99aacd37
0113331819	0025ad9df0
0055027882	007028c90d
ffa25ed261	fff8a96909
00e049bdd0	fff6c959e5
fe88d088fc	00b4a7e850
007ede3b64	fe8277dd78
fff6ff99ba	009fe7cf8c
ffb6a5fa6d	ff208f620e
00f383e269	ff7e34cb48
ffe4df61c1	00bf64230f
0038a2f083	ff959666f4
00f2cedd91	00b01919c1
00ec7cb7cd	ff28e4eb19
ff50073f1c	0061f07111
ffea2acb61	ffdc1f5a43
00c75e17ef	fee71b3a7e
0090f7d6dd	0071cdf12b
000d1a4a84	00df66b519
0012928f00	00b2f699de
ffc7fa63fe	00547f6c84
ff59f51576	0000756b82
00868f62cd	0133e51db9
0027f6b1c1	feb85434a3
ff712202d8	0009dc6637
0090498bfb	002dd0c4cc
ffd7e76958	fe8f853367
fffd98814f	fff6a427a6
ff25493085	ff3aeaf18b
000af95be7	0095e76961
00283023ca	009cb73dc4
00418b7e87	ffd0385ac9
005541b280	006c50cd3a
000a98b6bb	00f2fe5d64
00d901b470	00aaff4fff
0033c9aa72	000e3c4eb3
00b07b4d97	ff94dc9fb9
ff0757ec78	ffe7d516f8
001b215d84	ffda9976da
00b963df4e	ffa73e041d
ffaecb4f0b	00819ef796
00879a69eb	fff6e31275
016b912ae6	fedea55f5c
fef7729ccf	0049700fe8
ffbe989238	ff6877d9d2
ff7cdd6e3d	007efd5e6d
ff1186ac0c	013591c7df
ff607c174b	003ada7cf7
ffa5ec6135	00014209ce
00e4dd30d1	008f0c2152
005b2f8683	ff2d7d7f70
007f649604	ffba07c57b
ffbe60ef5e	fff8dc9b2c
ffcb0e4419	0054a3acc2
ffcd1aa563	ff70cb0c7c
ffac75a8e7	ff99a53ccd
fef683902a	fecc1426fc
0046a8c4b7	ffd525ed87
ffcd58a80b	ffdd5fd1a1
ff59d485ff	002adf0fdb
fea117a403	0101aaf173
00e31dc3c8	00d361725f
ff83708bd4	0098453549
ffda37aa0a	ff78ad9f30
ffdf266a2c	ff95f1e0f8
0007f06733	016281c1f5
fffac12b04	ff81f1e467
00e100b0b1	00e5937d75
fe9d201974	ff149f9c90
007382cbbb	ff63271c37
009ef8061e	0010128310
fff43cf921	fdbbe8547b
008dcdbc6f	ffd2a464d1
006b5a6883	ffbca38d14
